generation,timestamp,duration_seconds,fitness_best,fitness_avg,fitness_worst,fitness_std,best_distance_ever,current_max_time,population_size,mutation_rate,mutation_strength,elite_size
56,2026-08-05 12:17:33,12.245951,5245.921892547607,2426.0111500822736,-198.9725112915039,1633.201982668148,5245.921892547607,2000,128,0.1,0.2,4
57,2026-08-05 12:17:45,12.529342,5245.921892547607,2481.897148394783,-188.35840225219727,1653.8965732954277,5245.921892547607,2000,128,0.1,0.2,4
58,2026-08-05 12:17:57,11.521641,5245.921892547607,2045.5322996020416,-151.27577781677246,1689.7342597343827,5245.921892547607,2000,128,0.1,0.2,4
59,2026-08-05 12:18:09,11.749575,5245.921892547607,2159.0703509551836,-202.60591506958008,1699.7639914832976,5245.921892547607,2000,128,0.1,0.2,4
60,2026-08-05 12:18:20,11.78435,5893.563427734375,2329.4247117558407,-100.75569152832031,1719.9415093572002,5893.563427734375,2000,128,0.1,0.2,4
61,2026-08-05 12:18:33,12.385993,5893.563427734375,2460.792927880233,-103.16634178161621,1681.5320644255853,5893.563427734375,2000,128,0.1,0.2,4
62,2026-08-05 12:18:46,13.606838,5893.563427734375,2642.2936828594543,-109.73777770996094,1687.7332586182447,5893.563427734375,2000,128,0.1,0.2,4
63,2026-08-05 12:18:58,11.468541,5893.563427734375,2190.0590977546462,-94.9404525756836,1743.4771318195778,5893.563427734375,2000,128,0.1,0.2,4
64,2026-08-05 12:19:10,12.481246,5893.563427734375,2338.1153575466924,-177.30889320373535,1799.3123135785786,5893.563427734375,2000,128,0.1,0.2,4
65,2026-08-05 12:19:22,11.359751,5893.563427734375,2279.2967676892367,-150.5990982055664,1752.1890031431642,5893.563427734375,2000,128,0.1,0.2,4
66,2026-08-05 12:19:34,12.312537,5893.563427734375,2511.527303115395,-211.12356185913086,1715.5181433535122,5893.563427734375,2000,128,0.1,0.2,4
67,2026-08-05 12:19:47,13.487896,5893.563427734375,2683.4132763843795,-105.12661933898926,1720.1486829151665,5893.563427734375,2000,128,0.1,0.2,4
68,2026-08-05 12:19:59,11.785604,5893.563427734375,2477.146650717868,-110.31279563903809,1774.3741084405724,5893.563427734375,2000,128,0.1,0.2,4
69,2026-08-05 12:20:12,12.834125,5893.563427734375,2552.7005015868335,-177.23522186279297,1676.2545421801333,5893.563427734375,2000,128,0.1,0.2,4
70,2026-08-05 12:20:26,13.796404,5893.563427734375,2597.7656020407894,-190.7113552093506,1727.8408498152646,5893.563427734375,2000,128,0.1,0.2,4
71,2026-08-05 12:20:39,12.924166,5893.563427734375,2624.1848963157263,-107.22627639770508,1624.5079228998193,5893.563427734375,2000,128,0.1,0.2,4
72,2026-08-05 12:20:52,12.746434,5893.563427734375,2717.5023801622115,-146.97332382202148,1723.4015527436152,5893.563427734375,2000,128,0.1,0.2,4
73,2026-08-05 12:21:02,10.566089,5893.563427734375,2143.167328525901,-174.84683990478516,1789.3114572950087,5893.563427734375,2000,128,0.1,0.2,4
74,2026-08-05 12:21:13,10.361103,5893.563427734375,2198.731665668207,-240.97046852111816,1824.7469090466486,5893.563427734375,2000,128,0.1,0.2,4
75,2026-08-05 12:21:23,10.710488,5893.563427734375,2160.0663422703524,-146.77739143371582,1756.9267911392828,5893.563427734375,2000,128,0.1,0.2,4
76,2026-08-05 12:21:34,11.040994,5893.563427734375,2448.7425915915533,-177.1498680114746,1675.735957771769,5893.563427734375,2000,128,0.1,0.2,4
77,2026-08-05 12:21:46,11.897199,5893.563427734375,2617.0859400118047,-100.30975341796875,1782.5977908053405,5893.563427734375,2000,128,0.1,0.2,4
78,2026-08-05 12:21:57,10.939434,5893.563427734375,2199.550845346887,-225.32401084899902,1742.8539066664512,5893.563427734375,2000,128,0.1,0.2,4
79,2026-08-05 12:22:08,10.490789,5893.563427734375,2368.7203336385555,-193.0750846862793,1769.9160264978784,5893.563427734375,2000,128,0.1,0.2,4
80,2026-08-05 12:22:19,11.818417,5893.563427734375,2597.7796157737866,-94.25463676452637,1707.669108292411,5893.563427734375,2000,128,0.1,0.2,4
81,2026-08-05 12:22:29,9.724886,5893.563427734375,2025.5881749743444,-152.50296592712402,1858.095740763362,5893.563427734375,2000,128,0.1,0.2,4
82,2026-08-05 12:22:40,10.745699,5893.563427734375,2244.3277436462213,-145.40867805480957,1792.504154806721,5893.563427734375,2000,128,0.1,0.2,4
83,2026-08-05 12:22:51,11.019833,5893.563427734375,2227.779767750779,-224.07164573669434,1704.9259753157014,5893.563427734375,2000,128,0.1,0.2,4
84,2026-08-05 12:23:02,11.556915,5893.563427734375,2279.5924372358145,-148.57940673828125,1680.1595413365453,5893.563427734375,2000,128,0.1,0.2,4
85,2026-08-05 12:23:13,10.789259,5893.563427734375,2106.0712405050785,-77.77776718139648,1793.1050267356636,5893.563427734375,2000,128,0.1,0.2,4
86,2026-08-05 12:23:25,12.129009,5893.563427734375,2551.0483251419278,-82.65558888835292,1728.494707905175,5893.563427734375,2000,128,0.1,0.2,4
87,2026-08-05 12:23:35,9.78145,5893.563427734375,2137.037662458724,-140.14997482299805,1778.20816196803,5893.563427734375,2000,128,0.1,0.2,4
88,2026-08-05 12:23:46,10.527436,5893.563427734375,2327.5411536072047,-122.17841148376465,1756.4592896277097,5893.563427734375,2000,128,0.1,0.2,4
89,2026-08-05 12:23:56,10.69678,5980.601382446289,2468.5652462389176,-232.05983638763428,1723.8381380272374,5980.601382446289,2000,128,0.1,0.2,4
90,2026-08-05 12:24:08,11.226653,5980.601382446289,2563.469785432,-119.08011436462402,1760.6690502765364,5980.601382446289,2000,128,0.1,0.2,4
91,2026-08-05 12:24:20,11.870314,5980.601382446289,2460.329402615869,-171.0151195526123,1773.3027881989447,5980.601382446289,2000,128,0.1,0.2,4
92,2026-08-05 12:24:32,12.188777,5980.601382446289,2485.7331415869653,-85.40117232525935,1586.2156895895646,5980.601382446289,2000,128,0.1,0.2,4
93,2026-08-05 12:24:46,13.885874,5980.601382446289,2588.4014741169945,-122.61800765991211,1627.5033872902131,5980.601382446289,2000,128,0.1,0.2,4
94,2026-08-05 12:24:59,12.91124,5980.601382446289,2396.4371505014624,-74.62396621704102,1740.814639506219,5980.601382446289,2000,128,0.1,0.2,4
95,2026-08-05 12:25:11,12.946878,5980.601382446289,2380.044340172615,-87.99393955290009,1773.3126830026758,5980.601382446289,2000,128,0.1,0.2,4
96,2026-08-05 12:25:24,12.365733,5980.601382446289,2582.9428126343105,-87.82529830932617,1661.9817316253907,5980.601382446289,2000,128,0.1,0.2,4
97,2026-08-05 12:25:36,12.324638,5980.601382446289,2364.922999831032,-72.99879501605857,1715.6943664430403,5980.601382446289,2000,128,0.1,0.2,4
98,2026-08-05 12:25:48,11.47637,5980.601382446289,2135.8380766583095,-79.44488525390625,1803.7818069645416,5980.601382446289,2000,128,0.1,0.2,4
99,2026-08-05 12:26:01,13.48698,5980.601382446289,2624.2520207383577,-63.616085052490234,1703.5528019964709,5980.601382446289,2000,128,0.1,0.2,4
100,2026-08-05 12:26:14,13.072257,5980.601382446289,2520.46413885596,-186.67731285095215,1819.6919042333234,5980.601382446289,2000,128,0.1,0.2,4
101,2026-08-05 12:26:27,13.099799,5980.601382446289,2443.6237345879867,-211.03062629699707,1844.7369138665485,5980.601382446289,2000,128,0.1,0.2,4
102,2026-08-05 12:26:41,13.573627,5980.601382446289,2618.132296283292,-175.19779205322266,1753.1306417345381,5980.601382446289,2000,128,0.1,0.2,4
103,2026-08-05 12:26:55,14.102014,5980.601382446289,2676.651440149241,-109.15603637695312,1721.7236636269338,5980.601382446289,2000,128,0.1,0.2,4
104,2026-08-05 12:27:08,12.627401,5980.601382446289,2317.068518176578,-135.52966117858887,1849.9858034857925,5980.601382446289,2000,128,0.1,0.2,4
105,2026-08-05 12:27:20,12.091801,5980.601382446289,2188.690594791858,-123.07887077331543,1814.4924373679123,5980.601382446289,2000,128,0.1,0.2,4
106,2026-08-05 12:27:32,11.994614,5980.601382446289,2229.090720875414,-70.55497169494629,1763.4318940250846,5980.601382446289,2000,128,0.1,0.2,4
107,2026-08-05 12:27:45,12.902396,5980.601382446289,2385.585419131072,-103.51524353027344,1807.5520922174146,5980.601382446289,2000,128,0.1,0.2,4
108,2026-08-05 12:27:57,11.978345,5980.601382446289,2214.059960808021,-103.95240783691406,1816.9802514177536,5980.601382446289,2000,128,0.1,0.2,4
109,2026-08-05 12:28:10,13.198219,5980.601382446289,2696.6310631199376,-200.1675844192505,1739.1046642564174,5980.601382446289,2000,128,0.1,0.2,4
110,2026-08-05 12:28:23,13.384764,6336.29365447998,2561.042009531171,-159.76238250732422,1840.3672457081677,6336.29365447998,2000,128,0.1,0.2,4
111,2026-08-05 12:28:38,14.340509,6336.29365447998,2889.871029942744,-85.49866676330566,1782.489266634274,6336.29365447998,2000,128,0.1,0.2,4
112,2026-08-05 12:28:50,12.499657,6336.29365447998,2598.085319032969,-76.46993014277244,1918.3638561774326,6336.29365447998,2000,128,0.1,0.2,4
113,2026-08-05 12:29:03,12.847423,6336.29365447998,2538.9023253227188,-167.63315200805664,1855.2239358543272,6336.29365447998,2000,128,0.1,0.2,4
114,2026-08-05 12:29:15,11.935307,6859.860842590332,2428.9637313558183,-97.91193008422852,1848.8713337664285,6859.860842590332,2000,128,0.1,0.2,4
115,2026-08-05 12:29:27,11.766991,6859.860842590332,2535.88679292829,-163.0662441253662,1935.4786325504306,6859.860842590332,2000,128,0.1,0.2,4
116,2026-08-05 12:29:38,11.629519,6859.860842590332,2407.6126943076506,-149.8302459716797,1814.7331179764487,6859.860842590332,2000,128,0.1,0.2,4
117,2026-08-05 12:29:49,10.819626,6859.860842590332,2223.133466950212,-273.929500579834,1936.6219673840383,6859.860842590332,2000,128,0.1,0.2,4
118,2026-08-05 12:30:01,12.101765,6859.860842590332,2529.8762386699577,-150.99773406982422,2024.05920177396,6859.860842590332,2000,128,0.1,0.2,4
119,2026-08-05 12:30:15,13.471574,6859.860842590332,2498.497626772317,-96.45967483520508,1921.8269679711925,6859.860842590332,2000,128,0.1,0.2,4
120,2026-08-05 12:30:25,10.22152,6859.860842590332,2228.2943326163745,-174.95660781860352,1878.0838794829936,6859.860842590332,2000,128,0.1,0.2,4
121,2026-08-05 12:30:36,11.349816,6859.860842590332,2488.3745076770865,-287.0330333709717,1856.6863864298325,6859.860842590332,2000,128,0.1,0.2,4
122,2026-08-05 12:30:47,10.477686,6859.860842590332,2289.96589885458,-252.7820587158203,1888.382128907258,6859.860842590332,2000,128,0.1,0.2,4
123,2026-08-05 12:30:58,11.589162,6859.860842590332,2598.6404890465064,-134.11359786987305,1965.5965177801886,6859.860842590332,2000,128,0.1,0.2,4
124,2026-08-05 12:31:10,11.490355,6859.860842590332,2482.3021845305184,-79.74599838256836,1934.891715028099,6859.860842590332,2000,128,0.1,0.2,4
125,2026-08-05 12:31:21,11.493279,6859.860842590332,2569.3621275213727,-166.34502410888672,2043.9208150102936,6859.860842590332,2000,128,0.1,0.2,4
126,2026-08-05 12:31:32,10.912209,6859.860842590332,2503.875000273044,-86.61565780639648,2026.4496490096988,6859.860842590332,2000,128,0.1,0.2,4
127,2026-08-05 12:31:44,11.379221,6859.860842590332,2706.8574614610698,-62.69333909687243,1994.9603164523394,6859.860842590332,2000,128,0.1,0.2,4
128,2026-08-05 12:31:57,13.655322,6859.860842590332,3092.7045425690467,-110.52331924438477,1976.513208006481,6859.860842590332,2000,128,0.1,0.2,4
129,2026-08-05 12:32:11,13.599218,6859.860842590332,2919.226730636785,-63.84634971618652,1945.6017718583346,6859.860842590332,2000,128,0.1,0.2,4
130,2026-08-05 12:32:22,10.886801,6859.860842590332,2318.0982524054557,-86.98763847351074,1874.9047485522344,6859.860842590332,2000,128,0.1,0.2,4
131,2026-08-05 12:32:35,12.809142,6859.860842590332,2400.9118836288585,-132.73797035217285,1928.0643251855763,6859.860842590332,2000,128,0.1,0.2,4
132,2026-08-05 12:32:49,14.270782,6859.860842590332,2761.7204860851125,-160.83879470825195,1935.0170623985127,6859.860842590332,2000,128,0.1,0.2,4
133,2026-08-05 12:33:04,14.744263,6859.860842590332,2683.165641512503,-267.4429416656494,1927.0518948828517,6859.860842590332,2000,128,0.1,0.2,4
134,2026-08-05 12:33:16,12.703783,6859.860842590332,2413.5659630240107,-89.3517017364502,1951.2153885192915,6859.860842590332,2000,128,0.1,0.2,4
135,2026-08-05 12:33:29,13.138441,6859.860842590332,2742.402416554689,-132.48538970947266,1947.9642191071675,6859.860842590332,2000,128,0.1,0.2,4
136,2026-08-05 12:33:43,13.119557,6859.860842590332,2644.540952080304,-124.04346466064453,2033.463279296982,6859.860842590332,2000,128,0.1,0.2,4
137,2026-08-05 12:33:55,12.248646,6859.860842590332,2624.328864298632,-139.57805633544922,1941.1260250952314,6859.860842590332,2000,128,0.1,0.2,4
138,2026-08-05 12:34:07,11.839928,6859.860842590332,2537.58895238565,-41.89267158508301,1971.7450992053605,6859.860842590332,2000,128,0.1,0.2,4
139,2026-08-05 12:34:17,10.487053,6859.860842590332,2154.0489941032024,-113.98711204528809,1905.318847584487,6859.860842590332,2000,128,0.1,0.2,4
140,2026-08-05 12:34:28,11.005179,6859.860842590332,2283.7210635731144,-100.27580261230469,1894.146293023123,6859.860842590332,2000,128,0.1,0.2,4
141,2026-08-05 12:34:40,11.861662,6859.860842590332,2187.331713794087,-91.5769100189209,1918.9640817300806,6859.860842590332,2000,128,0.1,0.2,4
142,2026-08-05 12:34:52,12.099256,6859.860842590332,2457.425752458559,-130.0766944885254,1919.7943756990571,6859.860842590332,2000,128,0.1,0.2,4
143,2026-08-05 12:35:04,12.259841,6859.860842590332,2692.610025725789,-191.23196601867676,1845.894445153515,6859.860842590332,2000,128,0.1,0.2,4
144,2026-08-05 12:35:17,12.537232,6859.860842590332,2631.2360147334502,-94.91561640225925,1939.936912080836,6859.860842590332,2000,128,0.1,0.2,4
145,2026-08-05 12:35:28,11.420045,6859.860842590332,2421.36766899271,-221.7515468597412,1975.4523290487302,6859.860842590332,2000,128,0.1,0.2,4
146,2026-08-05 12:35:40,11.867045,6859.860842590332,2703.7494051679773,-204.29716110229492,2009.8868958486485,6859.860842590332,2000,128,0.1,0.2,4
147,2026-08-05 12:35:51,10.885986,6859.860842590332,2340.339105690808,-186.1954689025879,1925.9415491727482,6859.860842590332,2000,128,0.1,0.2,4
148,2026-08-05 12:36:03,12.036669,6859.860842590332,2739.869425763559,-189.7042751312256,1983.7553043795697,6859.860842590332,2000,128,0.1,0.2,4
149,2026-08-05 12:36:15,12.285541,6859.860842590332,2718.477769793326,-74.64699745178223,2020.5204635807695,6859.860842590332,2000,128,0.1,0.2,4
150,2026-08-05 12:36:28,12.941703,6859.860842590332,3085.3847147675833,-144.12713050842285,1889.7417544371237,6859.860842590332,2000,128,0.1,0.2,4
151,2026-08-05 12:36:39,10.7366,6859.860842590332,2659.5798206411655,-71.13089561462402,2095.197640245272,6859.860842590332,2000,128,0.1,0.2,4
152,2026-08-05 12:36:50,10.633406,6859.860842590332,2583.603183654995,-49.865325689315796,2058.5175594088523,6859.860842590332,2000,128,0.1,0.2,4
153,2026-08-05 12:37:00,10.740726,6859.860842590332,2569.429181765269,-136.6905689239502,1925.0459289945316,6859.860842590332,2000,128,0.1,0.2,4
154,2026-08-05 12:37:13,12.182508,6859.860842590332,2897.661014231209,-138.73467445373535,1899.3009145466626,6859.860842590332,2000,128,0.1,0.2,4
155,2026-08-05 12:37:21,8.649399,6859.860842590332,1943.687375690468,-242.08030700683594,1877.7611775305595,6859.860842590332,2000,128,0.1,0.2,4
156,2026-08-05 12:37:32,10.532734,6859.860842590332,2424.5952392182508,-166.3794994354248,1990.0135937017733,6859.860842590332,2000,128,0.1,0.2,4
157,2026-08-05 12:37:42,9.721788,6859.860842590332,2342.4688455809464,-164.16025161743164,1960.3668648155403,6859.860842590332,2000,128,0.1,0.2,4
158,2026-08-05 12:37:51,9.655749,6859.860842590332,2302.7223442636755,-148.4222412109375,1960.47143744281,6859.860842590332,2000,128,0.1,0.2,4
159,2026-08-05 12:38:02,11.046429,6859.860842590332,2266.2042204723143,-83.91617428172718,1892.5041722002727,6859.860842590332,2000,128,0.1,0.2,4
160,2026-08-05 12:38:15,12.594345,6859.860842590332,2751.4626249622197,-66.13726615905762,1909.409657255673,6859.860842590332,2000,128,0.1,0.2,4
