generation,timestamp,duration_seconds,fitness_best,fitness_avg,fitness_worst,fitness_std,best_distance_ever,current_max_time,population_size,mutation_rate,mutation_strength,elite_size
57,2026-05-25 12:25:49,8.435249,1832.632064819336,761.8359912872314,90.81787300109863,453.72510730043746,1834.175407409668,1050,40,0.1,0.2,4
58,2026-05-25 12:25:54,5.184108,1832.632064819336,753.796060347557,75.00673484802246,473.2806224607279,1834.175407409668,1050,40,0.1,0.2,4
59,2026-05-25 12:25:59,5.444218,1832.632064819336,769.8690740823746,102.0950813293457,436.8672900257951,1834.175407409668,1050,40,0.1,0.2,4
60,2026-05-25 12:26:04,4.926018,1832.632064819336,814.1096567630768,40.23758125305176,414.9942941611311,1834.175407409668,1050,40,0.1,0.2,4
61,2026-05-25 12:26:10,5.615781,1832.632064819336,863.4340432643891,327.74740409851074,363.1241154699012,1834.175407409668,1050,40,0.1,0.2,4
62,2026-05-25 12:26:15,5.209318,1832.632064819336,789.1003383159638,58.86736488342285,421.9848001160218,1834.175407409668,1050,40,0.1,0.2,4
63,2026-05-25 12:26:20,5.001755,1832.632064819336,754.8120704412461,69.25883102416992,421.85165677472384,1834.175407409668,1050,40,0.1,0.2,4
64,2026-05-25 12:26:25,5.304248,1832.632064819336,813.1093864679336,30.673105239868164,440.784092343729,1834.175407409668,1050,40,0.1,0.2,4
65,2026-05-25 12:26:31,5.287151,1832.632064819336,793.2510349273682,99.9792423248291,413.805807572772,1834.175407409668,1050,40,0.1,0.2,4
66,2026-05-25 12:26:36,5.456227,1832.632064819336,791.535757637024,73.49495124816895,424.6881136733493,1834.175407409668,1050,40,0.1,0.2,4
67,2026-05-25 12:26:41,5.287191,1832.632064819336,825.9821089267731,145.19755363464355,423.2263872503192,1834.175407409668,1050,40,0.1,0.2,4
68,2026-05-25 12:26:46,5.047165,1832.632064819336,754.6423320055007,-9.822517395019531,453.8336691976796,1834.175407409668,1050,40,0.1,0.2,4
69,2026-05-25 12:26:51,4.804509,1832.632064819336,717.246211385727,77.3616828918457,445.49904371523274,1834.175407409668,1050,40,0.1,0.2,4
70,2026-05-25 12:26:56,4.357151,1832.632064819336,677.8387942790985,48.29755401611328,457.2483620901547,1834.175407409668,1050,40,0.1,0.2,4
71,2026-05-25 12:27:00,4.848998,1832.632064819336,694.4749754428864,26.453731536865234,445.29903519064067,1834.175407409668,1050,40,0.1,0.2,4
72,2026-05-25 12:27:05,4.346869,1832.632064819336,711.7080662965775,-24.88941764831543,475.80491347043255,1834.175407409668,1050,40,0.1,0.2,4
73,2026-05-25 12:27:10,5.493591,1832.632064819336,799.9238874077797,37.44717836380005,426.1271570231285,1834.175407409668,1050,40,0.1,0.2,4
74,2026-05-25 12:27:15,4.928092,1832.632064819336,713.7477280616761,3.396127700805664,478.0324530387464,1834.175407409668,1050,40,0.1,0.2,4
75,2026-05-25 12:27:21,5.56508,1832.632064819336,833.3316800117493,163.72648239135742,410.33969600712294,1834.175407409668,1050,40,0.1,0.2,4
76,2026-05-25 12:27:26,5.192718,1832.632064819336,787.0986336231232,72.07301330566406,421.42242173570435,1834.175407409668,1050,40,0.1,0.2,4
